"subject" "typemeasure" "mean(measure)"
25 "tbodyacc-std()-y" -0.531421035602689
25 "tbodyacc-std()-z" -0.64709556105868
25 "tbodyaccjerk-mean()-x" 0.0817657442063814
25 "tbodyaccjerk-mean()-y" 0.00638633884442543
25 "tbodyaccjerk-mean()-z" -0.010346171499489
25 "tbodyaccjerk-std()-x" -0.79682335007335
25 "tbodyaccjerk-std()-y" -0.722502919364303
25 "tbodyaccjerk-std()-z" -0.860669382640587
25 "tbodyaccjerkmag-mean()" -0.783445354474328
25 "tbodyaccjerkmag-std()" -0.780451867848411
25 "tbodyaccmag-mean()" -0.583377749713936
25 "tbodyaccmag-std()" -0.659015505611247
25 "tbodygyro-mean()-x" -0.00298151164792176
25 "tbodygyro-mean()-y" -0.083900354157824
25 "tbodygyro-mean()-z" 0.0993606079900489
25 "tbodygyro-std()-x" -0.683131970775061
25 "tbodygyro-std()-y" -0.752261013276284
25 "tbodygyro-std()-z" -0.74741022
25 "tbodygyrojerk-mean()-x" -0.108263884562298
25 "tbodygyrojerk-mean()-y" -0.0389884753435208
25 "tbodygyrojerk-mean()-z" -0.0555782223647433
25 "tbodygyrojerk-std()-x" -0.768682473178484
25 "tbodygyrojerk-std()-y" -0.902628080757946
25 "tbodygyrojerk-std()-z" -0.831848667286064
25 "tbodygyrojerkmag-mean()" -0.849630706259169
25 "tbodygyrojerkmag-std()" -0.872776184449878
25 "tbodygyromag-mean()" -0.625733064258924
25 "tbodygyromag-std()" -0.68515279467066
25 "tgravityacc-mean()-x" 0.672386622127139
25 "tgravityacc-mean()-y" 0.0471601427530562
25 "tgravityacc-mean()-z" 0.239226040930391
25 "tgravityacc-std()-x" -0.950017091344743
25 "tgravityacc-std()-y" -0.901088770963325
25 "tgravityacc-std()-z" -0.880682330706602
25 "tgravityaccmag-mean()" -0.583377749713936
25 "tgravityaccmag-std()" -0.659015505611247
26 "fbodyacc-mean()-x" -0.65109030186199
26 "fbodyacc-mean()-y" -0.610425833240306
26 "fbodyacc-mean()-z" -0.724046087155612
26 "fbodyacc-std()-x" -0.61349959767602
26 "fbodyacc-std()-y" -0.600274809826275
26 "fbodyacc-std()-z" -0.718490475765306
26 "fbodyaccjerk-mean()-x" -0.699413168295663
26 "fbodyaccjerk-mean()-y" -0.696726473912755
26 "fbodyaccjerk-mean()-z" -0.76956529125
26 "fbodyaccjerk-std()-x" -0.694314518927551
26 "fbodyaccjerk-std()-y" -0.6803580612
26 "fbodyaccjerk-std()-z" -0.78604912494898
26 "fbodyaccmag-mean()" -0.6317569828625
26 "fbodyaccmag-std()" -0.673917799546684
26 "fbodybodyaccjerkmag-mean()" -0.679278323637755
26 "fbodybodyaccjerkmag-std()" -0.678025758312755
26 "fbodybodygyrojerkmag-mean()" -0.823865297193878
26 "fbodybodygyrojerkmag-std()" -0.823991408418367
26 "fbodybodygyromag-mean()" -0.770504884821429
26 "fbodybodygyromag-std()" -0.782624320831633
26 "fbodygyro-mean()-x" -0.703109561068878
26 "fbodygyro-mean()-y" -0.799353075357143
26 "fbodygyro-mean()-z" -0.689404846813776
26 "fbodygyro-std()-x" -0.78740310059949
26 "fbodygyro-std()-y" -0.803635337372449
26 "fbodygyro-std()-z" -0.735942384438775
26 "tbodyacc-mean()-x" 0.2730365808625
26 "tbodyacc-mean()-y" -0.0161687277463495
26 "tbodyacc-mean()-z" -0.107637894928571
26 "tbodyacc-std()-x" -0.623101031168367
26 "tbodyacc-std()-y" -0.585967142418112
26 "tbodyacc-std()-z" -0.70498062744898
26 "tbodyaccjerk-mean()-x" 0.0808743261341837
26 "tbodyaccjerk-mean()-y" 0.00767709978181122
26 "tbodyaccjerk-mean()-z" -0.00724891943768878
26 "tbodyaccjerk-std()-x" -0.682815652993112
26 "tbodyaccjerk-std()-y" -0.678386582086227
26 "tbodyaccjerk-std()-z" -0.778349460841837
26 "tbodyaccjerkmag-mean()" -0.694917859209184
26 "tbodyaccjerkmag-std()" -0.677426336392347
26 "tbodyaccmag-mean()" -0.600932264175765
26 "tbodyaccmag-std()" -0.620355788665816
26 "tbodygyro-mean()-x" -0.020659932105102
26 "tbodygyro-mean()-y" -0.0827415060904082
26 "tbodygyro-mean()-z" 0.0917853294044643
26 "tbodygyro-std()-x" -0.766673970339286
26 "tbodygyro-std()-y" -0.800675471045918
26 "tbodygyro-std()-z" -0.703347205619898
26 "tbodygyrojerk-mean()-x" -0.0988125627461224
26 "tbodygyrojerk-mean()-y" -0.040476400288852
26 "tbodygyrojerk-mean()-z" -0.0558282743354031
26 "tbodygyrojerk-std()-x" -0.732321370690816
26 "tbodygyrojerk-std()-y" -0.836112175331633
26 "tbodygyrojerk-std()-z" -0.773101524821429
26 "tbodygyrojerkmag-mean()" -0.798325916709184
26 "tbodygyrojerkmag-std()" -0.818279112908163
26 "tbodygyromag-mean()" -0.694597662936224
26 "tbodygyromag-std()" -0.751833690215051
26 "tgravityacc-mean()-x" 0.615123534668367
26 "tgravityacc-mean()-y" 0.10870478277551
26 "tgravityacc-mean()-z" 0.234107010472449
26 "tgravityacc-std()-x" -0.96781789994898
26 "tgravityacc-std()-y" -0.959713562227041
26 "tgravityacc-std()-z" -0.955643363545918
26 "tgravityaccmag-mean()" -0.600932264175765
26 "tgravityaccmag-std()" -0.620355788665816
27 "fbodyacc-mean()-x" -0.681454795855319
27 "fbodyacc-mean()-y" -0.641267840429521
27 "fbodyacc-mean()-z" -0.715482857547872
27 "fbodyacc-std()-x" -0.654659392263298
27 "fbodyacc-std()-y" -0.649506674776596
27 "fbodyacc-std()-z" -0.692130765962766
27 "fbodyaccjerk-mean()-x" -0.714554678365692
27 "fbodyaccjerk-mean()-y" -0.694509658473138
27 "fbodyaccjerk-mean()-z" -0.76857445225266
27 "fbodyaccjerk-std()-x" -0.712857956529255
27 "fbodyaccjerk-std()-y" -0.675744794384308
27 "fbodyaccjerk-std()-z" -0.797303408218085
27 "fbodyaccmag-mean()" -0.667185803946808
27 "fbodyaccmag-std()" -0.734883056953989
27 "fbodybodyaccjerkmag-mean()" -0.688572791044947
27 "fbodybodyaccjerkmag-std()" -0.707531366315426
27 "fbodybodygyrojerkmag-mean()" -0.837585999827128
27 "fbodybodygyrojerkmag-std()" -0.848260021656915
27 "fbodybodygyromag-mean()" -0.785953610106383
27 "fbodybodygyromag-std()" -0.777810418832447
27 "fbodygyro-mean()-x" -0.768505711292553
27 "fbodygyro-mean()-y" -0.795433953608777
27 "fbodygyro-mean()-z" -0.702788513114362
27 "fbodygyro-std()-x" -0.806288410297872
27 "fbodygyro-std()-y" -0.808791849202128
27 "fbodygyro-std()-z" -0.697147299066489
27 "tbodyacc-mean()-x" 0.277264567074468
27 "tbodyacc-mean()-y" -0.0167969215592152
27 "tbodyacc-mean()-z" -0.110848300413564
27 "tbodyacc-std()-x" -0.660976085218085
27 "tbodyacc-std()-y" -0.630460488658511
27 "tbodyacc-std()-z" -0.68321532587766
27 "tbodyaccjerk-mean()-x" 0.0768320396617021
27 "tbodyaccjerk-mean()-y" 0.00617714992829521
27 "tbodyaccjerk-mean()-z" -0.00495000607441489
27 "tbodyaccjerk-std()-x" -0.700549974357447
27 "tbodyaccjerk-std()-y" -0.674792293475665
27 "tbodyaccjerk-std()-z" -0.783632076781915
27 "tbodyaccjerkmag-mean()" -0.70180744799867
27 "tbodyaccjerkmag-std()" -0.696003354282979
27 "tbodyaccmag-mean()" -0.627947737417819
27 "tbodyaccmag-std()" -0.677874152031915
27 "tbodygyro-mean()-x" -0.0608887602789628
27 "tbodygyro-mean()-y" -0.0552177945716489
27 "tbodygyro-mean()-z" 0.108947089653191
27 "tbodygyro-std()-x" -0.795853557018617
27 "tbodygyro-std()-y" -0.802048718989362
27 "tbodygyro-std()-z" -0.674128512103723
27 "tbodygyrojerk-mean()-x" -0.0893066039356303
27 "tbodygyrojerk-mean()-y" -0.0450414487725798
27 "tbodygyrojerk-mean()-z" -0.0586254676047872
27 "tbodygyrojerk-std()-x" -0.8210758325
27 "tbodygyrojerk-std()-y" -0.837320211489362
27 "tbodygyrojerk-std()-z" -0.782945588829787
27 "tbodygyrojerkmag-mean()" -0.823067662473404
27 "tbodygyrojerkmag-std()" -0.837212879564096
27 "tbodygyromag-mean()" -0.694016019806117
27 "tbodygyromag-std()" -0.754713306440957
27 "tgravityacc-mean()-x" 0.627230079867021
27 "tgravityacc-mean()-y" 0.032242387143617
27 "tgravityacc-mean()-z" 0.14116869604876
27 "tgravityacc-std()-x" -0.974620173404255
27 "tgravityacc-std()-y" -0.972505174787234
27 "tgravityacc-std()-z" -0.959200394414894
27 "tgravityaccmag-mean()" -0.627947737417819
27 "tgravityaccmag-std()" -0.677874152031915
28 "fbodyacc-mean()-x" -0.654156519193717
28 "fbodyacc-mean()-y" -0.584932500113874
28 "fbodyacc-mean()-z" -0.715134474431937
28 "fbodyacc-std()-x" -0.647807192984293
28 "fbodyacc-std()-y" -0.595110472615916
28 "fbodyacc-std()-z" -0.695767279528796
28 "fbodyaccjerk-mean()-x" -0.686723799059424
28 "fbodyaccjerk-mean()-y" -0.670718095926963
28 "fbodyaccjerk-mean()-z" -0.779061720358639
28 "fbodyaccjerk-std()-x" -0.704073382410995
28 "fbodyaccjerk-std()-y" -0.654855915271466
28 "fbodyaccjerk-std()-z" -0.821715494424084
28 "fbodyaccmag-mean()" -0.628763247405236
28 "fbodyaccmag-std()" -0.696993999667801
28 "fbodybodyaccjerkmag-mean()" -0.675428720467801
28 "fbodybodyaccjerkmag-std()" -0.706415829342932
28 "fbodybodygyrojerkmag-mean()" -0.806882151753927
28 "fbodybodygyrojerkmag-std()" -0.818448508376963
28 "fbodybodygyromag-mean()" -0.73790809206911
28 "fbodybodygyromag-std()" -0.743784612693717
28 "fbodygyro-mean()-x" -0.674356656020942
28 "fbodygyro-mean()-y" -0.747067907931937
28 "fbodygyro-mean()-z" -0.673513886890838
28 "fbodygyro-std()-x" -0.762030978010471
28 "fbodygyro-std()-y" -0.740819453429319
28 "fbodygyro-std()-z" -0.700291282881152
28 "tbodyacc-mean()-x" 0.277532554764398
28 "tbodyacc-mean()-y" -0.0191721442063089
28 "tbodyacc-mean()-z" -0.109710873104188
28 "tbodyacc-std()-x" -0.649040391307853
28 "tbodyacc-std()-y" -0.573651895933508
28 "tbodyacc-std()-z" -0.685821415026178
28 "tbodyaccjerk-mean()-x" 0.0807263062382199
28 "tbodyaccjerk-mean()-y" 0.0138224436546073
28 "tbodyaccjerk-mean()-z" 0.000824208324801046
28 "tbodyaccjerk-std()-x" -0.680813725392147
28 "tbodyaccjerk-std()-y" -0.651619848945026
28 "tbodyaccjerk-std()-z" -0.800870581884817
28 "tbodyaccjerkmag-mean()" -0.689429387759162
28 "tbodyaccjerkmag-std()" -0.687703433627487
28 "tbodyaccmag-mean()" -0.610030902501309
28 "tbodyaccmag-std()" -0.635821226515969
28 "tbodygyro-mean()-x" -0.064496354556466
28 "tbodygyro-mean()-y" -0.0471474023101021
28 "tbodygyro-mean()-z" 0.100840281329581
28 "tbodygyro-std()-x" -0.740276591873298
28 "tbodygyro-std()-y" -0.741285540196335
28 "tbodygyro-std()-z" -0.669789662889791
28 "tbodygyrojerk-mean()-x" -0.0881213551172775
28 "tbodygyrojerk-mean()-y" -0.0447972595862042
28 "tbodygyrojerk-mean()-z" -0.0607680707408115
28 "tbodygyrojerk-std()-x" -0.720515676293194
28 "tbodygyrojerk-std()-y" -0.825038783246073
28 "tbodygyrojerk-std()-z" -0.769755981125654
28 "tbodygyrojerkmag-mean()" -0.78929494326178
28 "tbodygyrojerkmag-std()" -0.805738383010471
28 "tbodygyromag-mean()" -0.648538641430367
28 "tbodygyromag-std()" -0.710956808836911
28 "tgravityacc-mean()-x" 0.62376789513089
28 "tgravityacc-mean()-y" -0.14757775521466
28 "tgravityacc-mean()-z" -0.0469931021049738
28 "tgravityacc-std()-x" -0.973873328062827
28 "tgravityacc-std()-y" -0.960365626256545
28 "tgravityacc-std()-z" -0.946225637251309
28 "tgravityaccmag-mean()" -0.610030902501309
28 "tgravityaccmag-std()" -0.635821226515969
29 "fbodyacc-mean()-x" -0.579901000186134
29 "fbodyacc-mean()-y" -0.587686308146221
29 "fbodyacc-mean()-z" -0.680547675465116
29 "fbodyacc-std()-x" -0.5727879490375
29 "fbodyacc-std()-y" -0.630978844851831
29 "fbodyacc-std()-z" -0.602550925183721
29 "fbodyaccjerk-mean()-x" -0.629875853152035
29 "fbodyaccjerk-mean()-y" -0.641289075786337
29 "fbodyaccjerk-mean()-z" -0.768433928313954
29 "fbodyaccjerk-std()-x" -0.651564188964826
29 "fbodyaccjerk-std()-y" -0.655526116655523
29 "fbodyaccjerk-std()-z" -0.818292780813954
29 "fbodyaccmag-mean()" -0.589294014734302
29 "fbodyaccmag-std()" -0.639314176054942
29 "fbodybodyaccjerkmag-mean()" -0.609879937469099
29 "fbodybodyaccjerkmag-std()" -0.636434470547384
29 "fbodybodygyrojerkmag-mean()" -0.840464164156977
29 "fbodybodygyrojerkmag-std()" -0.851462426569767
29 "fbodybodygyromag-mean()" -0.722018434984302
29 "fbodybodygyromag-std()" -0.671454324368401
29 "fbodygyro-mean()-x" -0.685747413486628
29 "fbodygyro-mean()-y" -0.735972301656977
29 "fbodygyro-mean()-z" -0.689221357718023
29 "fbodygyro-std()-x" -0.752567831707849
29 "fbodygyro-std()-y" -0.588857987485174
29 "fbodygyro-std()-z" -0.749163172296512
29 "tbodyacc-mean()-x" 0.279111521944767
29 "tbodyacc-mean()-y" -0.018471953048314
29 "tbodyacc-mean()-z" -0.108675612269477
29 "tbodyacc-std()-x" -0.574295395364826
29 "tbodyacc-std()-y" -0.598400275636657
29 "tbodyacc-std()-z" -0.606461283926453
29 "tbodyaccjerk-mean()-x" 0.0788382324713372
29 "tbodyaccjerk-mean()-y" 0.00900161248883721
29 "tbodyaccjerk-mean()-z" -0.00355290542467733
29 "tbodyaccjerk-std()-x" -0.623456414216366
29 "tbodyaccjerk-std()-y" -0.635499779848779
29 "tbodyaccjerk-std()-z" -0.793746797790698
29 "tbodyaccjerkmag-mean()" -0.664538060484884
29 "tbodyaccjerkmag-std()" -0.620472049862791
29 "tbodyaccmag-mean()" -0.553585593347965
29 "tbodyaccmag-std()" -0.579067216088081
29 "tbodygyro-mean()-x" -0.0101831910869331
29 "tbodygyro-mean()-y" -0.0882883296441861
29 "tbodygyro-mean()-z" 0.0881626266546221
29 "tbodygyro-std()-x" -0.73469927369157
29 "tbodygyro-std()-y" -0.634569173421512
29 "tbodygyro-std()-z" -0.713864583982558
29 "tbodygyrojerk-mean()-x" -0.100707751809855
29 "tbodygyrojerk-mean()-y" -0.0464322029527616
29 "tbodygyrojerk-mean()-z" -0.052785999031686
29 "tbodygyrojerk-std()-x" -0.736117664139535
29 "tbodygyrojerk-std()-y" -0.853639613139535
29 "tbodygyrojerk-std()-z" -0.770221314302326
29 "tbodygyrojerkmag-mean()" -0.802293906366279
29 "tbodygyrojerkmag-std()" -0.840156364186047
29 "tbodygyromag-mean()" -0.602228993700349
29 "tbodygyromag-std()" -0.653732301592151
29 "tgravityacc-mean()-x" 0.683067625610465
29 "tgravityacc-mean()-y" 0.115489757911628
29 "tgravityacc-mean()-z" 0.208215370043721
29 "tgravityacc-std()-x" -0.973282885843023
29 "tgravityacc-std()-y" -0.964643161017442
29 "tgravityacc-std()-z" -0.941621790232558
29 "tgravityaccmag-mean()" -0.553585593347965
29 "tgravityaccmag-std()" -0.579067216088081
30 "fbodyacc-mean()-x" -0.635650125322193
30 "fbodyacc-mean()-y" -0.55849001001906
30 "fbodyacc-mean()-z" -0.634958546900783
30 "fbodyacc-std()-x" -0.609238911508407
30 "fbodyacc-std()-y" -0.531321491840992
30 "fbodyacc-std()-z" -0.506570361273995
30 "fbodyaccjerk-mean()-x" -0.685307771157441
30 "fbodyaccjerk-mean()-y" -0.671673670524282
30 "fbodyaccjerk-mean()-z" -0.755432212793734
30 "fbodyaccjerk-std()-x" -0.701879208571802
30 "fbodyaccjerk-std()-y" -0.672622022924282
30 "fbodyaccjerk-std()-z" -0.807184940939948
30 "fbodyaccmag-mean()" -0.600372067046214
30 "fbodyaccmag-std()" -0.646522810920757
30 "fbodybodyaccjerkmag-mean()" -0.656339723754047
30 "fbodybodyaccjerkmag-std()" -0.664600262443812
30 "fbodybodygyrojerkmag-mean()" -0.811292332428198
30 "fbodybodygyrojerkmag-std()" -0.822805618746736
30 "fbodybodygyromag-mean()" -0.669600510563003
30 "fbodybodygyromag-std()" -0.589192650089817
30 "fbodygyro-mean()-x" -0.667418236692689
30 "fbodygyro-mean()-y" -0.629910665959817
30 "fbodygyro-mean()-z" -0.615699347830287
30 "fbodygyro-std()-x" -0.676801995680601
30 "fbodygyro-std()-y" -0.496310421449608
30 "fbodygyro-std()-z" -0.620253390415144
30 "tbodyacc-mean()-x" 0.276305836721932
30 "tbodyacc-mean()-y" -0.0175856077340209
30 "tbodyacc-mean()-z" -0.10589355727859
30 "tbodyacc-std()-x" -0.615890785389034
30 "tbodyacc-std()-y" -0.519047387875457
30 "tbodyacc-std()-z" -0.522643273772115
30 "tbodyaccjerk-mean()-x" 0.0734799270148825
30 "tbodyaccjerk-mean()-y" 0.00730438257971279
30 "tbodyaccjerk-mean()-z" -0.000653871890373369
30 "tbodyaccjerk-std()-x" -0.679007254150131
30 "tbodyaccjerk-std()-y" -0.6607705539047
30 "tbodyaccjerk-std()-z" -0.781644485013055
30 "tbodyaccjerkmag-mean()" -0.697050126998956
30 "tbodyaccjerkmag-std()" -0.658972148093473
30 "tbodyaccmag-mean()" -0.538131194183003
30 "tbodyaccmag-std()" -0.588158111633681
30 "tbodygyro-mean()-x" -0.0354229280326632
30 "tbodygyro-mean()-y" -0.0717482452402089
30 "tbodygyro-mean()-z" 0.0834544586693995
30 "tbodygyro-std()-x" -0.671005846122715
30 "tbodygyro-std()-y" -0.538990663942298
30 "tbodygyro-std()-z" -0.589783442185379
30 "tbodygyrojerk-mean()-x" -0.0926769005274151
30 "tbodygyrojerk-mean()-y" -0.0412903779669452
30 "tbodygyrojerk-mean()-z" -0.0493556177875196
30 "tbodygyrojerk-std()-x" -0.780636429556136
30 "tbodygyrojerk-std()-y" -0.79894807305483
30 "tbodygyrojerk-std()-z" -0.76322854691906
30 "tbodygyrojerkmag-mean()" -0.785870931331593
30 "tbodygyrojerkmag-std()" -0.810398514673629
30 "tbodygyromag-mean()" -0.510032754098198
30 "tbodygyromag-std()" -0.573779428671018
30 "tgravityacc-mean()-x" 0.696858200678851
30 "tgravityacc-mean()-y" 0.0512698188974987
30 "tgravityacc-mean()-z" 0.184343178348037
30 "tgravityacc-std()-x" -0.974319118563969
30 "tgravityacc-std()-y" -0.952288292767624
30 "tgravityacc-std()-z" -0.92943263464752
30 "tgravityaccmag-mean()" -0.538131194183003
30 "tgravityaccmag-std()" -0.588158111633681
